email,nazov_obce,url_obce
"podatelna@dobroc.sk","Dobroc","https://www.taxinearme.sk"
"obec@dobrohost.sk","Dobrohost","https://www.taxinearme.sk"
"obec.dobroslava@slovanet.sk","Dobroslava","https://www.taxinearme.sk"
"dobsina@dobsina.sk","Dobsina","https://www.taxinearme.sk"
"obec@dohnany.sk","Dohnany","https://www.taxinearme.sk"
"obec@dojc.sk","Dojc","https://www.taxinearme.sk"
"obecnyurad@dolany.sk","Dolany","https://www.taxinearme.sk"
"obec.dolany@levonetmail.sk","Dolany Levoca","https://www.taxinearme.sk"
"dolinka@dolinka.org","Dolinka","https://www.taxinearme.sk"
"obec@dolnabreznica.eu","Dolnabreznica","https://www.taxinearme.sk"
"obec@dolnakrupa.sk","Dolnakrupa","https://www.taxinearme.sk"
"dolnalehota@zoznam.sk","Dolnalehota","https://www.taxinearme.sk"
"obec@dolnamarikova.sk","Dolnamarikova","https://www.taxinearme.sk"
"info@dolnamicina.sk","Dolna Micina","https://www.taxinearme.sk"
"obec@dolnaporuba.sk","Dolnaporuba","https://www.taxinearme.sk"
"urad@dolnasec.sk","Dolnasec","https://www.taxinearme.sk"
"dolnastreda@seznam.cz","Dolnastreda","https://www.taxinearme.sk"
"obec@dolnastrehova.sk","Dolna Strehova","https://www.taxinearme.sk"
"podatelna@dolnasuca.sk","Dolnasuca","https://www.taxinearme.sk"
"obec@obecdolnatizina.sk","Dolnatizina","https://www.taxinearme.sk"
"info@dolnatrnavka.sk","Dolnatrnavka","https://www.taxinearme.sk"
"starosta@dolnaves.sk","Dolnaves","https://www.taxinearme.sk"
"obec@dolnazdana.sk","Dolnazdana","https://www.taxinearme.sk"
"obec@dolnedubove.sk","Dolnedubove","https://www.taxinearme.sk"
"obec@obecdolnekockovce.sk","Dolnekockovce","https://www.taxinearme.sk"
"obec@dolnelefantovce.sk","Dolnelefantovce","https://www.taxinearme.sk"
"starosta@dolnelovcice.sk","Dolnelovcice","https://www.taxinearme.sk"
"obec.dolnemladonice@gmail.com","Dolnemladonice","https://www.taxinearme.sk"
"obecdnastice@gmail.com","Dolnenastice","https://www.taxinearme.sk"
"dolneobdokovce@dolneobdokovce.sk","Dolneobdokovce","https://www.taxinearme.sk"
"ou.dolneoresany@dolneoresany.sk","Dolneoresany","https://www.taxinearme.sk"
"ocudotrokovce@wircom.sk","Dolneotrokovce","https://www.taxinearme.sk"
"obec@dolneplachtince.sk","Dolneplachtince","https://www.taxinearme.sk"
"dolnesaliby@dolnesaliby.sk","Dolnesaliby","https://www.taxinearme.sk"
"obec@dolne-semerovce.sk","Dolnesemerovce","https://www.taxinearme.sk"
"sekretariat@dolnesrnie.sk","Dolnesrnie","https://www.taxinearme.sk"
"dolnestrhare@procomp.sk","Dolnestrhare","https://www.taxinearme.sk"
"starosta@dolnetrhoviste","Dolnetrhoviste","https://www.taxinearme.sk"
"obec@dolnevestenice.sk","Dolnevestenice","https://www.taxinearme.sk"
"obecdolnezahorany@gmail.com","Dolnezahorany","https://www.taxinearme.sk"
"dolnezelenice@gmail.com","Dolnezelenice","https://www.taxinearme.sk"
"obecdolnybadin@zvnet.net","Dolnybadin","https://www.taxinearme.sk"
"obec@dolnybar.sk","Dolnybar","https://www.taxinearme.sk"
"ou@dolnyharmanec.sk","Dolnyharmanec","https://www.taxinearme.sk"
"dolnyhricov@gmail.com","Dolnyhricov","https://www.taxinearme.sk"
"oudchotar@gmail.com","Dolnychotar","https://www.taxinearme.sk"
"ou@dolnykalnik.sk","Dolnykalnik","https://www.taxinearme.sk"
"primator@dolnykubin.sk","Dolnykubin","https://www.taxinearme.sk"
"oulieskov1@playmax.sk","Dolnylieskov","https://www.taxinearme.sk"
"podatelna@obecdlopasov.sk","Dolnylopasov","https://www.taxinearme.sk"
"obecnyurad@obecdolnyohaj.sk","Dolnyohaj","https://www.taxinearme.sk"
"obecdolnypial@dolnypial.sk","Dolnypial","https://www.taxinearme.sk"
"starosta@dolnystal.sk","Dolnystal","https://www.taxinearme.sk"
"obec@dolny-vadicov","Dolnyvadicov","https://www.taxinearme.sk"
"domadice@domadice.sk","Domadice","https://www.taxinearme.sk"
"obecdomaniky@gmail.com","Domaniky","https://www.taxinearme.sk"
"obec@domaniza.sk","Domaniza","https://www.taxinearme.sk"
"domanovce@levonetmail.sk","Domanovce","https://www.taxinearme.sk"
"obec@donovaly.sk","Donovaly","https://www.taxinearme.sk"
"obecdrabsko@gmail.com","Drabsko","https://www.taxinearme.sk"
"obec.drahnov@gmail.com","Drahnov","https://www.taxinearme.sk"
"oudrahovce@oudrahovce.sk","Drahovce","https://www.taxinearme.sk"
"obec@obecdravce.sk","Dravce","https://www.taxinearme.sk"
"ocu@drazice.sk","Drazice","https://www.taxinearme.sk"
"eva.gaborova@obecdrazkovce.sk","Drazkovce","https://www.taxinearme.sk"
"obecdrazovce@zoznam.sk","Drazovce","https://www.taxinearme.sk"
"ocu@driencany.sk","Driencany","https://www.taxinearme.sk"
"drienica@drienica.sk","Drienica","https://www.taxinearme.sk"
"ocu@drienov.sk","Drienov","https://www.taxinearme.sk"
"obec@drienovec.sk","Drienovec","https://www.taxinearme.sk"
"obecdrienovo@gmail.com","Drienovo","https://www.taxinearme.sk"
"obecny.urad@drienovskanovaves.sk","Drienovskanovaves","https://www.taxinearme.sk"
"obec@drietoma.sk","Drietoma","https://www.taxinearme.sk"
"obec.drna@gmail.com","Drna","https://www.taxinearme.sk"
"obec.drnava@centrum.sk","Drnava","https://www.taxinearme.sk"
"starosta@druzstevna.sk,","Druzstevnaprihornade","https://www.taxinearme.sk"
"obec.drzenice@pobox.sk","Drzenice","https://www.taxinearme.sk"
"info@obecdrzkovce.sk","Drzkovce","https://www.taxinearme.sk"
"starosta@dubinne.sk","Dubinne","https://www.taxinearme.sk"
"primator@dubnica.eu","Dubnicanadvahom","https://www.taxinearme.sk"
"obec.dubnicka@slovanet.sk","Dubnicka","https://www.taxinearme.sk"
"starosta@obec-dubnik.sk","Dubnik","https://www.taxinearme.sk"
"obecdubno@gmail.com","Dubno","https://www.taxinearme.sk"
"obecnyurad@dubodiel.sk","Dubodiel","https://www.taxinearme.sk"
"starosta@dubova.sk","Dubova","https://www.taxinearme.sk"
"obec.dubova@gmail.com","Dubova Svidnik","https://www.taxinearme.sk"
"dubovany@dubovany.sk","Dubovany","https://www.taxinearme.sk"
"info@dubovce.sk","Dubovice","https://www.taxinearme.sk"
"obec@obecdubove.sk","Dubove","https://www.taxinearme.sk"
"dubove@dubove.sk","Dubove Turciansketeplice","https://www.taxinearme.sk"
"ou.dubovec@azet.sk","Dubovec","https://www.taxinearme.sk"
"info@obecdubovica.sk","Dubovica","https://www.taxinearme.sk"
"info@dubravaspis.sk","Dubrava Levoca","https://www.taxinearme.sk"
"ou.dubrava@gmail.com","Dubrava Snina","https://www.taxinearme.sk"
"obecdubravalm@imafex.sk","Dubrava","https://www.taxinearme.sk"
"obec@dubravica.sk","Dubravica","https://www.taxinearme.sk"
"obecdubravka@minet.sk","Dubravka","https://www.taxinearme.sk"
"obec@dubravy.sk","Dubravy","https://www.taxinearme.sk"
"ducove@ducove.sk","Ducove","https://www.taxinearme.sk"
"msu@dudince-mesto.sk","Dudince","https://www.taxinearme.sk"
"obecdukovce@wi-net.sk","Dukovce","https://www.taxinearme.sk"
"obec@dulov.sk","Dulov","https://www.taxinearme.sk"
"dulovaves@gmail.com","Dulovaves","https://www.taxinearme.sk"
"starosta@dulovce.eu","Dulovce","https://www.taxinearme.sk"
"oudulovo@centrum.sk","Dulovo","https://www.taxinearme.sk"
"obec@dunajov.sk","Dunajov","https://www.taxinearme.sk"
"starosta@dunajskaluzna.sk","Dunajskaluzna","https://www.taxinearme.sk"
"primator@dunstreda.eu","Dunajskastreda","https://www.taxinearme.sk"
"obec@dunajskyklatov.sk","Dunajskyklatov","https://www.taxinearme.sk"
"obecduplin@gmail.com","Duplin","https://www.taxinearme.sk"
"obecdurcina@obecdurcina.sk","Durcina","https://www.taxinearme.sk"
"obecdurdos@gmail.com","Durdos","https://www.taxinearme.sk"
"podatelna@obecdurdosik.sk","Durdosik","https://www.taxinearme.sk"
"obec@durdove.eu","Durdove","https://www.taxinearme.sk"
"obecdurkov@durkov.sk","Durkov","https://www.taxinearme.sk"
"obecdurkova@slnet.sk","Durkova","https://www.taxinearme.sk"
"obec.durkovce@gmail.com","Durkovce","https://www.taxinearme.sk"
"dvoranynadnitrou@obecdvoranynadnitrou.sk","Dvoranynadnitrou","https://www.taxinearme.sk"
"obec@dvorec.sk","Dvorec","https://www.taxinearme.sk"
"obecdvorianky@centrum.sk","Dvorianky","https://www.taxinearme.sk"
"info@dvornikyvčelare.sk","Dvorniky Vcelare","https://www.taxinearme.sk"
"zastupca@dvory.sk","Dvorynadzitavou","https://www.taxinearme.sk"
"obecegres@obecegres.sk","Egres","https://www.taxinearme.sk"
"urad@obecfackov.sk","Fackov","https://www.taxinearme.sk"
"ocufalkusovce@centrum.sk","Falkusovce","https://www.taxinearme.sk"
"farna@nextra.sk","Farna","https://www.taxinearme.sk"
"obec.fekisovce@szm.sk","Fekisovce","https://www.taxinearme.sk"
"obecfiga@post.sk","Figa","https://www.taxinearme.sk"
"obecfijas@gmail.com","Fijas","https://www.taxinearme.sk"
"mesto@filakovo.sk","Filakovo","https://www.taxinearme.sk"
"filkovace@gmail.com","Filakovskekovace","https://www.taxinearme.sk"
"oufintice@hotmail.com","Fintice","https://www.taxinearme.sk"
"obecfolkusova@gmail.com","Folkusova","https://www.taxinearme.sk"
"ouforbasy@slnet.sk","Forbasy","https://www.taxinearme.sk"
"obecfricka@zoznam.sk","Fricka","https://www.taxinearme.sk"
"frickovce@frickovce.sk","Frickovce","https://www.taxinearme.sk"
"podatelna@obecfricovce.sk","Fricovce","https://www.taxinearme.sk"
"obec@fulianka.sk","Fulianka","https://www.taxinearme.sk"
"gabcikovo@gabcikovo.sk","Gabcikovo","https://www.taxinearme.sk"
"obec@gaboltov.sk","Gaboltov","https://www.taxinearme.sk"
"starosta@gajary.sk","Gajary","https://www.taxinearme.sk"
"galanta@galanta.sk","Galanta","https://www.taxinearme.sk"
"ougalovany@alconet.sk","Galovany","https://www.taxinearme.sk"
"obecgan@obecgan.sk","Gan","https://www.taxinearme.sk"
"obecganovce1@sinet.sk","Ganovce","https://www.taxinearme.sk"
"gbelany@gbelany.eu","Gbelany","https://www.taxinearme.sk"
"starosta@gbelce.sk","Gbelce","https://www.taxinearme.sk"
"sekretariat@gbely.sk","Gbely","https://www.taxinearme.sk"
"ougeca@obecgeca.sk","Geca","https://www.taxinearme.sk"
"sekretariat@gelnica.sk","Gelnica","https://www.taxinearme.sk"
"ougemer@centrum.sk","Gemer","https://www.taxinearme.sk"
"obugemercek@post.sk","Gemercek","https://www.taxinearme.sk"
"gemhorka@nextra.sk","Gemerskahorka","https://www.taxinearme.sk"
"gemerska.panica@gmail.com","Gemerskapanica","https://www.taxinearme.sk"
"obec@gemerskapoloma.sk","Gemerskapoloma","https://www.taxinearme.sk"
"starosta@gemerskaves.sk","Gemerskaves","https://www.taxinearme.sk"
"info@gemerskedechtare.sk","Gemerskedechtare","https://www.taxinearme.sk"
"gemerske.michalovceobec@zoznam.sk","Gemerskemichalovce","https://www.taxinearme.sk"
"ou@gemerske-teplice.sk","Gemersketeplice","https://www.taxinearme.sk"
"gemerskyjablonec1@gmail.com","Gemerskyjablonec","https://www.taxinearme.sk"
"info@gemerskysad.sk","Gemerskysad","https://www.taxinearme.sk"
"obecgeraltov@gmail.com","Geraltov","https://www.taxinearme.sk"
"obecnyurad.gerlachov@gmail.com","Gerlachov","https://www.taxinearme.sk"
"ocu@obecgerlachov.sk","Gerlachovpp","https://www.taxinearme.sk"
"ocugiglovce@gmail.com","Giglovce","https://www.taxinearme.sk"
"sekretariat@giraltovce.sk","Giraltovce","https://www.taxinearme.sk"
"obecgirovce@gmail.com","Girovce","https://www.taxinearme.sk"
"glabusovce@gmail.com","Glabusovce","https://www.taxinearme.sk"
"obec.gocaltovo@gmail.com","Gocaltovo","https://www.taxinearme.sk"
"obec@gocovo.sk","Gocovo","https://www.taxinearme.sk"
"obec.golianovo@gmail.com","Golianovo","https://www.taxinearme.sk"
"obecgortva@t-zones.sk","Gortva","https://www.taxinearme.sk"
"ougotovany@alconet.sk","Gotovany","https://www.taxinearme.sk"
"obecgrancpetrovce@gmail.com","Granc Petrovce","https://www.taxinearme.sk"
"starosta@gregorovavieska.sk","Gregorovavieska","https://www.taxinearme.sk"
"starosta@obecgregorovce.sk","Gregorovce","https://www.taxinearme.sk"
"obecgribov@gmail.com","Gribov","https://www.taxinearme.sk"
"gruzovce1@gmail.com","Gruzovce","https://www.taxinearme.sk"
"sekretariat@obecgynov.sk","Gynov","https://www.taxinearme.sk"
"obec@habovka.sk","Habovka","https://www.taxinearme.sk"
"ocuhabura@centrum.sk","Habura","https://www.taxinearme.sk"
"ocuhacava@gmail.com","Hacava","https://www.taxinearme.sk"
"obechaj@kid.sk","Haj Kosice","https://www.taxinearme.sk"
"urad@obechaj.sk","Haj","https://www.taxinearme.sk"
"obechajnanovaves@gmail.com","Hajnanovaves","https://www.taxinearme.sk"
"hajnacka@obechajnacka.sk","Hajnacka","https://www.taxinearme.sk"
"obec@hajske.sk","Hajske","https://www.taxinearme.sk"
"pnosek@azet.sk","Hajtovka","https://www.taxinearme.sk"
"obec.halacovce@gmail.com","Halacovce","https://www.taxinearme.sk"
"info@obechalic.sk","Halic","https://www.taxinearme.sk"
"obechaligovce@slnet.sk","Haligovce","https://www.taxinearme.sk"
"obec.haluzice@centrum.sk","Haluzice","https://www.taxinearme.sk"
"info@obechamuliakovo.sk","Hamuliakovo","https://www.taxinearme.sk"
"sekretariat@handlova.sk","Handlova","https://www.taxinearme.sk"
"obec@hanigovce.sk","Hanigovce","https://www.taxinearme.sk"
"haniska@haniska.sk","Haniska Kosice","https://www.taxinearme.sk"
"starosta@obechaniska.sk+","Haniska","https://www.taxinearme.sk"
"obechankova@gmail.com","Hankova","https://www.taxinearme.sk"
"obechankovce@gmail.com","Hankovce","https://www.taxinearme.sk"
"info@obechankovce.sk","Hankovce Humenne","https://www.taxinearme.sk"
"sekretariat@hanusovce.sk","Hanusovcenadtoplou","https://www.taxinearme.sk"
"starostka@harakovce.sk","Harakovce","https://www.taxinearme.sk"
"obecharhaj@gmail.com","Harhaj","https://www.taxinearme.sk"
"starosta@harichovce.sk","Harichovce","https://www.taxinearme.sk"
"obec@harmanec.sk","Harmanec","https://www.taxinearme.sk"
"obec.hatalov@gmail.com","Hatalov","https://www.taxinearme.sk"
"obec@hatne.sk","Hatne","https://www.taxinearme.sk"
"info@obechavaj.sk","Havaj","https://www.taxinearme.sk"
"milan.scerba@gmail.com","Havranec","https://www.taxinearme.sk"
"obechazin@gmail.com","Hazin","https://www.taxinearme.sk"
"hazinnadcir@netrox.sk","Hazinnadcirochou","https://www.taxinearme.sk"
"obechazlin@gmail.com","Hazlin","https://www.taxinearme.sk"
"helcmanovce@helcmanovce.sk","Helcmanovce","https://www.taxinearme.sk"
"helpa@helpa.sk","Helpa","https://www.taxinearme.sk"
"starostahenckovce@gmail.com","Henckovce","https://www.taxinearme.sk"
"obechenclova@demax.sk","Henclova","https://www.taxinearme.sk"
"hencovce@hencovce.sk","Hencovce","https://www.taxinearme.sk"
"obec@hendrichovce.sk","Hendrichovce","https://www.taxinearme.sk"
"obecherlany@netkosice.sk","Herlany","https://www.taxinearme.sk"
"hermanovce@zoznam.sk","Hermanovce","https://www.taxinearme.sk"
"ocu.hermanovcent@gmail.com","Hermanovcenadtoplou","https://www.taxinearme.sk"
"obechertnik@centrum.sk","Hertnik","https://www.taxinearme.sk"
"obec.hervartov@post.sk","Hervartov","https://www.taxinearme.sk"
"hiadel@hiadel.sk","Hiadel","https://www.taxinearme.sk"
"obec.hincovce@gmail.com,","Hincovce","https://www.taxinearme.sk"
"ocuhladovka@orava.sk","Hladovka","https://www.taxinearme.sk"
"obechlboke@obechlboke.sk","Hlboke","https://www.taxinearme.sk"
"obec@hlbokenadvahom.info","Hlbokenadvahom","https://www.taxinearme.sk"
"obec@hliniknadhronom.sk","Hliniknadhronom","https://www.taxinearme.sk"
"ocu.hlinne@slovanet.sk","Hlinne","https://www.taxinearme.sk"
"hlivistia@lekosonline.sk","Hlivistia","https://www.taxinearme.sk"
"info@hlohovec.sk","Hlohovec","https://www.taxinearme.sk"
"info@hniezdne.sk","Hniezdne","https://www.taxinearme.sk"
"sekretariat@obechnilcik.sk","Hnilcik","https://www.taxinearme.sk"
"hnilec@t-zones.sk","Hnilec","https://www.taxinearme.sk"
"obechnojne20@gmail.com","Hnojne","https://www.taxinearme.sk"
"info@hnusta.sk","Hnusta","https://www.taxinearme.sk"
"starosta@obechodejov.sk","Hodejov","https://www.taxinearme.sk"
"ocuhodejovec@gmail.com","Hodejovec","https://www.taxinearme.sk"
"hodkovce@hodkovce.eu","Hodkovce","https://www.taxinearme.sk"
"sekretariat@hodrusa-hamre.sk","Hodrusahamre","https://www.taxinearme.sk"
"starosta@hokovce.sk","Hokovce","https://www.taxinearme.sk"
"ocu@holcikovce.sk","Holcikovce","https://www.taxinearme.sk"
"obec-holiare@real-net.sk","Holiare","https://www.taxinearme.sk"
"ocu@obecholice.sk","Holice","https://www.taxinearme.sk"
"sekretariat@holic.sk","Holic","https://www.taxinearme.sk"
"starosta@ocuholisa.sk","Holisa","https://www.taxinearme.sk"
"obec.holumnica@neton.sk","Holumnica","https://www.taxinearme.sk"
"obec.honce@gmail.com","Honce","https://www.taxinearme.sk"
"obecnyurad@hontianskavrbica.sk","Hontianskavrbica","https://www.taxinearme.sk"
"urad@moravce.sk","Hontianskemoravce","https://www.taxinearme.sk"
"obec@hontianskenemce.sk","Hontianskenemce","https://www.taxinearme.sk"
"obec@honttesare.sk","Hontiansketesare","https://www.taxinearme.sk"
"obec.hontianske.trstany@gmail.com","Hontiansketrstany","https://www.taxinearme.sk"
"obechorka@obechorka.sk","Horka","https://www.taxinearme.sk"
"obec@horkanadvahom.sk","Horkanadvahom","https://www.taxinearme.sk"
"obec@obechorky.sk","Horky","https://www.taxinearme.sk"
"horna@interdum.sk","Horna","https://www.taxinearme.sk"
"hornabreznica@playmax.sk","Hornabreznica","https://www.taxinearme.sk"
"sekretariat@hornakralova.sk","Hornakralova","https://www.taxinearme.sk"
"ou@hornakrupa.sk","Hornakrupa","https://www.taxinearme.sk"
"obec@horna-lehota.sk","Hornalehota","https://www.taxinearme.sk"
"ouhornalehota@orava.sk","Hornalehota Zilina","https://www.taxinearme.sk"
"obec@hornamarikova.sk","Hornamarikova","https://www.taxinearme.sk"
"info@hornamicina.eu","Horna Micina","https://www.taxinearme.sk"
"obechp@gmail.com","Hornaporuba","https://www.taxinearme.sk"
"obec@hornapoton.sk","Hornapoton","https://www.taxinearme.sk"
"info@hornasec.sk","Hornasec","https://www.taxinearme.sk"
"obec@hornastreda.sk","Hornastreda","https://www.taxinearme.sk"
"hornastrehova@procomp.sk","Hornastrehova","https://www.taxinearme.sk"
"hornasuca@hornasuca.sk","Hornasuca","https://www.taxinearme.sk"
"obecnyurad@hornastubna.sk","Hornastubna","https://www.taxinearme.sk"
"starosta@obechornaves.sk","Hornaveszh","https://www.taxinearme.sk"
"obechornaves@atlas.sk","Hornaves","https://www.taxinearme.sk"
"info@hornazdana.sk","Hornazdana","https://www.taxinearme.sk"
"info@hornany.sk","Hornany","https://www.taxinearme.sk"
"obec@hornedubove.sk","Hornedubove","https://www.taxinearme.sk"
"hhamre@hornehamre.sk","Hornehamre","https://www.taxinearme.sk"
"ocu.hornechlebany@mail.t-com.sk","Hornechlebany","https://www.taxinearme.sk"
"obec@hornelefantovce.sk","Hornelefantovce","https://www.taxinearme.sk"
"info@hornemladonice.sk","Hornemladonice","https://www.taxinearme.sk"
"hornemyto@intermail.sk","Hornemyto","https://www.taxinearme.sk"
"ocu@obechornenastice.sk","Hornenastice","https://www.taxinearme.sk"
"obec@horneobdokovce.sk","Horneobdokovce","https://www.taxinearme.sk"
"horneoresany@horneoresany.sk","Horneoresany","https://www.taxinearme.sk"
"obec.horneotrokovce@gmail.com","Horneotrokovce","https://www.taxinearme.sk"
"obec.hplachtince@post.sk","Horneplachtince","https://www.taxinearme.sk"
"obec@horneprsany.sk","Horne Prsany","https://www.taxinearme.sk"
"hornesaliby@hornesaliby.sk","Hornesaliby","https://www.taxinearme.sk"
"hornesemerovce@hornesemerovce.sk","Horne Semerovce","https://www.taxinearme.sk"
"urad@hornesrnie.sk","Hornesrnie","https://www.taxinearme.sk"
"info@hornestrhare.sk","Hornestrhare","https://www.taxinearme.sk"
"obec.horne.stitare@wircom.sk","Hornestitare","https://www.taxinearme.sk"
"ouhtrhoviste@wircom.sk","Hornetrhoviste","https://www.taxinearme.sk"
"hturovce@horneturovce.sk","Horneturovce","https://www.taxinearme.sk"
"ocuhornevestenice@centrum.sk","Hornevestenice","https://www.taxinearme.sk"
"ocu.hornezahorany@centrum.sk","Hornezahorany","https://www.taxinearme.sk"
"hzhornezelenice@gmail.com","Hornezelenice","https://www.taxinearme.sk"
"obechornybadin@gmail.com","Hornybadin","https://www.taxinearme.sk"
"info@hornybar.sk","Hornybar","https://www.taxinearme.sk"
"info@hornyhricov.sk","Hornyhricov","https://www.taxinearme.sk"
"obechornykalnik@gmail.com","Hornykalnik","https://www.taxinearme.sk"
