obec,email_1,email_2,telefon,web,url
"Brehov","obecbrehov@trenet.sk","","0118630671","https://www.brehov.ocu.sk","https://www.e-obce.sk/obec/brehov/brehov.html"
"Brehy","brehy@brehy.sk","starosta@brehy.sk","0118630671","https://www.brehy.sk","https://www.e-obce.sk/obec/brehy/brehy.html"
"Brekov","obec@brekov.sk","","0118630671","https://www.brekov.sk","https://www.e-obce.sk/obec/brekov/brekov.html"
"Brestov","obecbrestov@minet.sk","","0118630671","https://www.obecbrestov.sk","https://www.e-obce.sk/obec/brestov/brestov.html"
"Brestov presov","obec@brestov.sk","ocubrestov@msprofi.sk","0118630671","https://www.brestov.sk","https://www.e-obce.sk/obec/brestov-presov/brestov.html"
"Brestovnadlaborcom","ou.brestovnadlaborcom@zoznam.sk","","0118630671","","https://www.e-obce.sk/obec/brestovnadlaborcom/brestov-nad-laborcom.html"
"Brestovany","oubrestovany@westcom.sk","","0118630671","https://www.brestovany.sk","https://www.e-obce.sk/obec/brestovany/brestovany.html"
"Brestovec komarno","obec@brestovec.eu","","0118630671","https://www.brestovec.eu","https://www.e-obce.sk/obec/brestovec-komarno/brestovec.html"
"Brestovec","obec@brestovec.sk","","0118630671","https://www.brestovec.sk","https://www.e-obce.sk/obec/brestovec/brestovec.html"
"Bretejovce","info@bretejovce.sk","","0118630671","https://www.bretejovce.sk","https://www.e-obce.sk/obec/bretejovce/bretejovce.html"
"Bretka","obecbretka@centrum.sk","starosta@obec-bretka.eu","0118630671","https://www.obec-bretka.eu","https://www.e-obce.sk/obec/bretka/bretka.html"
"Breza","breza@orava.sk","","0118630671","https://www.breza.sk","https://www.e-obce.sk/obec/breza/breza.html"
"Brezany","obecbrezany@obecbrezany.sk","","0118630671","https://www.obecbrezany.sk","https://www.e-obce.sk/obec/brezany/brezany.html"
"Brezina","info@obecbrezina.sk","obecbrezina@slovanet.sk","0118630671","https://www.brezina.ocu.sk","https://www.e-obce.sk/obec/brezina/brezina.html"
"Breziny","breziny@breziny.sk","starosta@breziny.sk","0118630671","https://www.breziny.sk","https://www.e-obce.sk/obec/breziny/breziny.html"
"Breznica","breznica.obec@gmail.com","","0118630671","https://www.breznica.dcom.sk","https://www.e-obce.sk/obec/breznica/breznica.html"
"Breznicka","starosta@obecbreznicka.sk","info@obecbreznicka.sk","0118630671","https://www.obecbreznicka.sk","https://www.e-obce.sk/obec/breznicka/breznicka.html"
"Breznicka stropkov","obecbreznicka@gmail.com","","0118630671","https://http://www.breznicka-sp.sk","https://www.e-obce.sk/obec/breznicka-stropkov/breznicka.html"
"Brezno","primator@brezno.sk","prednosta@brezno.sk","0118630671","https://www.brezno.sk","https://www.e-obce.sk/obec/brezno/brezno.html"
"Brezolupy","brezolupyocu@gmail.com","","0118630671","https://www.brezolupy.wbl.sk","https://www.e-obce.sk/obec/brezolupy/brezolupy.html"
"Brezov","brezovobec@gmail.com","","0118630671","https://www.obecbrezov.sk","https://www.e-obce.sk/obec/brezov/brezov.html"
"Brezovapodbradlom","mesto@brezova.sk","primator@brezova.sk","0118630671","https://www.brezova.sk","https://www.e-obce.sk/obec/brezovapodbradlom/brezova-pod-bradlom.html"
"Brezovec","obecbrezovec1@gmail.com","","0118630671","","https://www.e-obce.sk/obec/brezovec/brezovec.html"
"Brezovica sabinov","obec@brezovicanadtorysou.sk","","0118630671","https://www.brezovicanadtorysou.sk","https://www.e-obce.sk/obec/brezovica-sabinov/brezovica.html"
"Brezovica","oubrezovica@orava.sk","starosta@brezovica.sk","0118630671","https://www.brezovica.sk","https://www.e-obce.sk/obec/brezovica/brezovica.html"
"Brezovicka","brezovicka@livenet.sk","","0118630671","https://www.brezovicka.sk","https://www.e-obce.sk/obec/brezovicka/brezovicka.html"
"Brezovka","obec.brezovka@centrum.sk","","0118630671","https://www.brezovka.eu","https://www.e-obce.sk/obec/brezovka/brezovka.html"
"Brezany presov","obecbrezany.po@gmail.com","","0118630671","https://www.obecbrezany.com","https://www.e-obce.sk/obec/brezany-presov/brezany.html"
"Brhlovce","obec@brhlovce.sk","starosta@brhlovce.sk","0118630671","https://www.brhlovce.sk","https://www.e-obce.sk/obec/brhlovce/brhlovce.html"
"Briestie","briestieobec@gmail.com","","0118630671","https://www.briestie.sk","https://www.e-obce.sk/obec/briestie/briestie.html"
"Brodske","podatelna@brodske.sk","","0118630671","https://www.brodske.sk ","https://www.e-obce.sk/obec/brodske/brodske.html"
"Brodzany","oubrodzany@brodzany.sk","starosta@brodzany.sk","0118630671","https://www.brodzany.sk","https://www.e-obce.sk/obec/brodzany/brodzany.html"
"Brunovce","brunovce@brunovce.sk","starosta@brunovce.sk","0118630671","https://www.brunovce.sk","https://www.e-obce.sk/obec/brunovce/brunovce.html"
"Brusnica","obecbrusnica@gmail.com","","0118630671","https://www.brusnica.sk","https://www.e-obce.sk/obec/brusnica/brusnica.html"
"Brusnik","obecbrusnik@gmail.com","","0118630671","","https://www.e-obce.sk/obec/brusnik/brusnik.html"
"Brusno","obec@brusno.sk","starosta@brusno.sk","0118630671","https://www.brusno.sk","https://www.e-obce.sk/obec/brusno/brusno.html"
"Brutovce","obec@brutovce.sk","","0118630671","https://www.brutovce.sk","https://www.e-obce.sk/obec/brutovce/brutovce.html"
"Bruty","obec@bruty.sk","starosta@bruty.sk","0118630671","https://www.bruty.sk","https://www.e-obce.sk/obec/bruty/bruty.html"
"Brvniste","brvniste@brvniste.sk","starostka@brvniste.sk","0118630671","https://www.brvniste.sk","https://www.e-obce.sk/obec/brvniste/brvniste.html"
"Brzotin","oubrzotin@obecbrzotin.sk","robert.dokus@brzotin.dcom.sk","0118630671","https://www.obecbrzotin.sk","https://www.e-obce.sk/obec/brzotin/brzotin.html"
"Buclovany","obecbuclovany@gmail.com","","0118630671","https://www.buclovany.sk","https://www.e-obce.sk/obec/buclovany/buclovany.html"
"Buc","info@obecbuc.sk","","0118630671","https://www.obecbuc.sk","https://www.e-obce.sk/obec/buc/buc.html"
"Bucany","obec.bucany@gmail.com","starosta@bucany.sk","0118630671","https://www.bucany.sk","https://www.e-obce.sk/obec/bucany/bucany.html"
"Budca","obec@budca.sk","starosta@budca.sk","0118630671","https://www.budca.sk","https://www.e-obce.sk/obec/budca/budca.html"
"Budikovany","ocubudikovany@gmail.com","ocubudikovany@rsnet.sk","0118630671","","https://www.e-obce.sk/obec/budikovany/budikovany.html"
"Budimir","podatelna@obecbudimir.eu","","0118630671","https://www.obecbudimir.eu","https://www.e-obce.sk/obec/budimir/budimir.html"
"Budina","obecbudina@tuhar.net","","0118630671","","https://www.e-obce.sk/obec/budina/budina.html"
"Budince","obecbudince@centrum.sk","","0118630671","https://www.budince.sk","https://www.e-obce.sk/obec/budince/budince.html"
"Budis","sekretariat@obecbudis.sk","starosta@obecbudis.sk","0118630671","https://www.obecbudis.sk","https://www.e-obce.sk/obec/budis/budis.html"
"Budkovce","obecbudkovce@centrum.sk","uhrina@centrum.sk","0118630671","https://www.budkovce.sk ","https://www.e-obce.sk/obec/budkovce/budkovce.html"
"Budmerice","starosta@budmerice.sk","podatelna@budmerice.sk","0118630671","https://www.budmerice.sk","https://www.e-obce.sk/obec/budmerice/budmerice.html"
"Buglovce","obecbuglovce@gmail.com","","0118630671","https://www.obecbuglovce.sk","https://www.e-obce.sk/obec/buglovce/buglovce.html"
"Bukova","obec@bukova.sk","starosta@bukova.sk","0118630671","https://www.bukova.sk","https://www.e-obce.sk/obec/bukova/bukova.html"
"Bukovce","obecbukovce@gmail.com","","0118630671","https://www.bukovce.ocu.sk","https://www.e-obce.sk/obec/bukovce/bukovce.html"
"Bukovec","ocu@bukovec.sk","","0118630671","https://www.bukovec.sk","https://www.e-obce.sk/obec/bukovec/bukovec.html"
"Bukovec myjava","podatelna@bukovec.eu","starosta@bukovec.eu","0118630671","https://www.bukovec.eu","https://www.e-obce.sk/obec/bukovec-myjava/bukovec.html"
"Bukovina","bukovina@gmail.com,","","0118630671","https://www.obec-bukovina.sk","https://www.e-obce.sk/obec/bukovina/bukovina.html"
"Bulhary","bulhary@hotmail.com","","0118630671","https://http://bulhary.e-obce.sk","https://www.e-obce.sk/obec/bulhary/bulhary.html"
"Bunetice","obecbunetice@centrum.sk","","0118630671","https://www.bunetice.webnode.sk","https://www.e-obce.sk/obec/bunetice/bunetice.html"
"Bunkovce","obec@bunkovce.sk","","0118630671","https://www.bunkovce.sk","https://www.e-obce.sk/obec/bunkovce/bunkovce.html"
"Busince","oubusince@gonet.sk","starostabusince@gmail.com","0118630671","https://www.obecbusince.sk","https://www.e-obce.sk/obec/busince/busince.html"
"Busovce","obec.busovce@neton.sk","","0118630671","https://www.obecbusovce.sk","https://www.e-obce.sk/obec/busovce/busovce.html"
"Buzica","buzica@obecbuzica.sk","","0118630671","https://www.obecbuzica.sk","https://www.e-obce.sk/obec/buzica/buzica.html"
"Buzitka","obecbuzitka@gmail.com","starostabuzitka@gmail.com","0118630671","https://www.buzitka.estranky.sk","https://www.e-obce.sk/obec/buzitka/buzitka.html"
"Bystra","bystra@bystra.sk","starosta@bystra.sk,oubystra@bystra.sk","0118630671","https://www.bystra.sk","https://www.e-obce.sk/obec/bystra/bystra.html"
"Bystra stropkov","","","0118630671","","https://www.e-obce.sk/obec/bystra-stropkov/bystra.html"
"Bystrany","obecbystrany@gmail.com","","0118630671","https://www.bystrany.ou.sk","https://www.e-obce.sk/obec/bystrany/bystrany.html"
"Bystre","ocu.bystre@slovanet.sk","","0118630671","https://www.obecbystre.sk","https://www.e-obce.sk/obec/bystre/bystre.html"
"Bystricany","obec@bystricany.sk","filip.lukac@bystricany.sk","0118630671","https://www.bystricany.sk","https://www.e-obce.sk/obec/bystricany/bystricany.html"
"Bystricka","bystricka@bystricka.sk","podatelna@bystricka.sk","0118630671","https://www.bystricka.sk","https://www.e-obce.sk/obec/bystricka/bystricka.html"
"Bysta","obecbysta@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/bysta/bysta.html"
"Bytca","primator@bytca.sk","prednosta@bytca.sk","0118630671","https://www.bytca.sk","https://www.e-obce.sk/obec/bytca/bytca.html"
"Bzenica","bzenica@bzenica.sk","","0118630671","https://www.bzenica.sk","https://www.e-obce.sk/obec/bzenica/bzenica.html"
"Bzenov","bzenov@onlinenet.sk","","0118630671","https://www.obecbzenov.sk","https://www.e-obce.sk/obec/bzenov/bzenov.html"
"Bzincepodjavorinou","starosta@obecbzince.sk","podatelna@obecbzince.sk","0118630671","https://www.obecbzince.sk","https://www.e-obce.sk/obec/bzincepodjavorinou/bzince-pod-javorinou.html"
"Bziny","info@bziny.eu","starosta@bziny.eu","0118630671","https://www.bziny.eu","https://www.e-obce.sk/obec/bziny/bziny.html"
"Bzovik","obecnyuradbzovik@gmail.com","bzovik.starosta@gmail.com","0118630671","https://www.obecbzovik.sk","https://www.e-obce.sk/obec/bzovik/bzovik.html"
"Bzovskalehotka","info@bzovskalehotka.sk","starosta.lehotka@gmail.com","0118630671","https://www.bzovskalehotka.sk","https://www.e-obce.sk/obec/bzovskalehotka/bzovska-lehotka.html"
"Bzany","obecbzany@gmail.com","","0118630671","https://www.bzany.sk","https://www.e-obce.sk/obec/bzany/bzany.html"
"Cabajcapor","obec@cabajcapor.sk","starosta@cabajcapor.sk","0118630671","https://www.cabajcapor.sk","https://www.e-obce.sk/obec/cabajcapor/cabaj---capor.html"
"Cabov","","","0118630671","https://www.cabov.sk","https://www.e-obce.sk/obec/cabov/cabov.html"
"Cakov","cakov@gemernet.sk","","0118630671","https://www.gemernet.sk/cakov","https://www.e-obce.sk/obec/cakov/cakov.html"
"Cejkov","obec.cejkov1@gmail.com","obec.cejkov@trenet.sk","0118630671","https://www.cejkov.sk","https://www.e-obce.sk/obec/cejkov/cejkov.html"
"Cernina svidnik","cerninask@gmail.com","","0118630671","https://www.obeccernina.sk","https://www.e-obce.sk/obec/cernina-svidnik/cernina.html"
"Cerova","cerova@obeccerova.sk","starosta@obeccerova.sk","0118630671","https://www.obeccerova.sk","https://www.e-obce.sk/obec/cerova/cerova.html"
"Cerovo","cerovo3@gmail.com","","0118630671","https://www.cerovo.dcom.sk","https://www.e-obce.sk/obec/cerovo/cerovo.html"
"Cestice","cestice89@gmail.com","","0118630671","","https://www.e-obce.sk/obec/cestice/cestice.html"
"Cifer","cifer@cifer.sk","starosta@cifer.sk","0118630671","https://www.cifer.sk","https://www.e-obce.sk/obec/cifer/cifer.html"
"Cigel","podatelna@cigel.sk","starosta@cigel.sk","0118630671","https://www.cigel.sk","https://www.e-obce.sk/obec/cigel/cigel.html"
"Cigelka","obeccigelka@gmail.com","","0118630671","https://www.obeccigelka.sk","https://www.e-obce.sk/obec/cigelka/cigelka.html"
"Cigla","obeccigla@gmail.com","","0118630671","https://www.cigla.sk","https://www.e-obce.sk/obec/cigla/cigla.html"
"Cimenna","obeccimenna@gmail.com","","0118630671","https://www.cimenna.sk","https://www.e-obce.sk/obec/cimenna/cimenna.html"
"Cinobana","ocucinobana@cinobana.sk","starosta@cinobana.sk","0118630671","https://www.cinobana.sk","https://www.e-obce.sk/obec/cinobana/cinobana.html"
"Cab","info@obeccab.sk","","0118630671","https://www.obeccab.sk","https://www.e-obce.sk/obec/cab/cab.html"
"Cabalovce","obeccabalovce@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/cabalovce/cabalovce.html"
"Cabiny","sekretariat@cabiny.sk","info@cabiny.sk","0118630671","https://www.cabiny.sk","https://www.e-obce.sk/obec/cabiny/cabiny.html"
"Cabradskyvrbovok","obec@cabradskyvrbovok.sk","","0118630671","https://www.dcom.sk/web/cabradsky-vrbovok","https://www.e-obce.sk/obec/cabradskyvrbovok/cabradsky-vrbovok.html"
"Cadca","sekretariat@mestocadca.sk","jana.samajova@mestocadca.sk","0118630671","https://www.mestocadca.sk","https://www.e-obce.sk/obec/cadca/cadca.html"
"Cachtice","obec@cachtice.sk","sekretariat@cachtice.sk","0118630671","https://www.cachtice.sk","https://www.e-obce.sk/obec/cachtice/cachtice.html"
"Cajkov","info@obec-cajkov.sk","starosta@obec-cajkov.sk","0118630671","https://www.obec-cajkov.sk","https://www.e-obce.sk/obec/cajkov/cajkov.html"
"Caka","caka@caka.eu","starosta@caka.eu","0118630671","https://www.caka.eu","https://www.e-obce.sk/obec/caka/caka.html"
"Cakajovce","info@cakajovce.sk","starosta@cakajovce.sk","0118630671","https://www.cakajovce.sk","https://www.e-obce.sk/obec/cakajovce/cakajovce.html"
"Cakanovce","obeccakanovce@obeccakanovce.sk","starosta@obeccakanovce.sk","0118630671","https://www.obeccakanovce.sk","https://www.e-obce.sk/obec/cakanovce/cakanovce.html"
"Cakanovce kosice","obec@cakanovce.eu","starosta@cakanovce.eu","0118630671","https://www.cakanovce.eu","https://www.e-obce.sk/obec/cakanovce-kosice/cakanovce.html"
"Cakany","podatelna@ocu.cakany.sk","livia.bugarova@ocu.cakany.sk","0118630671","https://www.cakany.sk","https://www.e-obce.sk/obec/cakany/cakany.html"
"Caklov","ocu.caklov@gmail.com","","0118630671","https://www.obeccaklov.sk","https://www.e-obce.sk/obec/caklov/caklov.html"
"Calovec","ocucalovec@gutanet.sk","","0118630671","https://www.calovec.ocu.sk","https://www.e-obce.sk/obec/calovec/calovec.html"
"Camovce","camovce@gmail.com","","0118630671","https://www.camovce.webnode.sk","https://www.e-obce.sk/obec/camovce/camovce.html"
"Cana","obeccana@centrum.sk","","0118630671","https://www.obeccana.eu ","https://www.e-obce.sk/obec/cana/cana.html"
"Caradice","obeccaradice@caradice.sk","starosta@caradice.sk","0118630671","https://www.caradice.sk","https://www.e-obce.sk/obec/caradice/caradice.html"
"Cary","info@cary.sk","starosta@cary.sk","0118630671","https://www.cary.sk","https://www.e-obce.sk/obec/cary/cary.html"
"Casta","podatelna@casta.sk","frantisek.kasicky@casta.sk,","0118630671","https://www.casta.sk","https://www.e-obce.sk/obec/casta/casta.html"
"Castkov","obeccastkov@centrum.sk","","0118630671","https://www.castkov.sk","https://www.e-obce.sk/obec/castkov/castkov.html"
"Castkovce","obec@castkovce.eu","","0118630671","https://www.obeccastkovce.webnode.sk","https://www.e-obce.sk/obec/castkovce/castkovce.html"
"Cata","cata@nextra.sk","","0118630671","https://www.cata.ocu.sk","https://www.e-obce.sk/obec/cata/cata.html"
"Cataj","starosta@cataj.sk","sekretariat@cataj.sk","0118630671","https://www.cataj.sk","https://www.e-obce.sk/obec/cataj/cataj.html"
"Cavoj","obec.cavoj@centrum.sk","","0118630671","https://www.cavoj.sk","https://www.e-obce.sk/obec/cavoj/cavoj.html"
"Cebovce","obec@cebovce.sk","starosta@cebovce.sk","0118630671","https://www.cebovce.sk","https://www.e-obce.sk/obec/cebovce/cebovce.html"
"Cecehov","cecehov@cecehov.sk","","0118630671","https://www.cecehov.sk","https://www.e-obce.sk/obec/cecehov/cecehov.html"
"Cecejovce","obec@cecejovce.sk","","0118630671","https://www.cecejovce.sk","https://www.e-obce.sk/obec/cecejovce/cecejovce.html"
"Cechy","obec.cechy@komnet.sk","ocu@obeccechy.sk","0118630671","https://www.obeccechy.sk","https://www.e-obce.sk/obec/cechy/cechy.html"
"Cechynce","obec.cechynce@slovanet.sk","szarazv1@wmx.sk","0118630671","https://www.cechynce.eu ","https://www.e-obce.sk/obec/cechynce/cechynce.html"
"Cekovce","info@cekovce.sk","starosta@cekovce.sk","0118630671","https://www.cekovce.sk","https://www.e-obce.sk/obec/cekovce/cekovce.html"
"Celadice","obecceladice@celadice.onmicrosoft.com","","0118630671","https://www.celadice.webnode.sk","https://www.e-obce.sk/obec/celadice/celadice.html"
"Celadince","obec@celadince.sk","","0118630671","","https://www.e-obce.sk/obec/celadince/celadince.html"
"Celare","obec.celare@gmail.com","","0118630671","https://www.celare.sk","https://www.e-obce.sk/obec/celare/celare.html"
"Celkovalehota","obeccelkovalehota@azet.sk","","0118630671","https://www.celkovalehota.szm.com","https://www.e-obce.sk/obec/celkovalehota/celkova-lehota.html"
"Celovce","obeccelovce@gmail.com","","0118630671","https://www.celovce.eu","https://www.e-obce.sk/obec/celovce/celovce.html"
"Celovce presov","celovce@nextra.sk","","0118630671","https://www.obeccelovce.sk","https://www.e-obce.sk/obec/celovce-presov/celovce.html"
"Celovce trebisov","obec.celovce@zoznam.sk","starosta@celovce.sk","0118630671","https://www.celovce.sk","https://www.e-obce.sk/obec/celovce-trebisov/celovce.html"
"Cenkovce","sekretariat@cenkovce.sk","starosta@cenkovce.sk","0118630671","https://www.cenkovce.sk","https://www.e-obce.sk/obec/cenkovce/cenkovce.html"
"Cerenany","cerenany@cerenany.sk","ocu@cerenany.sk","0118630671","https://www.cerenany.sk","https://www.e-obce.sk/obec/cerenany/cerenany.html"
"Cerencany","obec@cerencany.sk","","0118630671","https://www.cerencany.sk ","https://www.e-obce.sk/obec/cerencany/cerencany.html"
