email,nazov_obce,okres,url_obce
"obec.cechy@komnet.sk","Cechy","","https://www.taxinearme.sk/obec/cechy"
"obec.cechynce@slovanet.sk","Cechynce","","https://www.taxinearme.sk/obec/cechynce"
"info@cekovce.sk","Cekovce","","https://www.taxinearme.sk/obec/cekovce"
"obecceladice@celadice.onmicrosoft.com","Celadice","","https://www.taxinearme.sk/obec/celadice"
"obec@celadince.sk","Celadince","","https://www.taxinearme.sk/obec/celadince"
"obec.celare@gmail.com","Celare","","https://www.taxinearme.sk/obec/celare"
"obeccelkovalehota@azet.sk","Celkovalehota","","https://www.taxinearme.sk/obec/celkovalehota"
"obeccelovce@gmail.com","Celovce","","https://www.taxinearme.sk/obec/celovce"
"celovce@nextra.sk","Celovce presov","","https://www.taxinearme.sk/obec/celovce-presov"
"obec.celovce@zoznam.sk","Celovce trebisov","","https://www.taxinearme.sk/obec/celovce-trebisov"
"sekretariat@cenkovce.sk","Cenkovce","","https://www.taxinearme.sk/obec/cenkovce"
"cerenany@cerenany.sk","Cerenany","","https://www.taxinearme.sk/obec/cerenany"
"obec@cerencany.sk","Cerencany","","https://www.taxinearme.sk/obec/cerencany"
"obeccerhov@zoznam.sk","Cerhov","","https://www.taxinearme.sk/obec/cerhov"
"pavel.kmet@cerin.sk","Cerin","","https://www.taxinearme.sk/obec/cerin"
"obeccermany@zoznam.sk","Cermany","","https://www.taxinearme.sk/obec/cermany"
"starosta@obeccernik.eu","Cernik","","https://www.taxinearme.sk/obec/cernik"
"oucernina@gmail.com","Cernina","Svidník","https://www.taxinearme.sk/obec/cernina-svidnik"
"starostkacernochov@gmail.com","Cernochov","","https://www.taxinearme.sk/obec/cernochov"
"starosta@certizne.eu","Certizne","","https://www.taxinearme.sk/obec/certizne"
"obec@cervenavoda.sk","Cervenavoda","","https://www.taxinearme.sk/obec/cervenavoda"
"obeccervenany@azet.sk","Cervenany","","https://www.taxinearme.sk/obec/cervenany"
"cervenica@gmail.com","Cervenica","","https://www.taxinearme.sk/obec/cervenica"
"info@cervenica.eu.sk","Cervenicaprisabinove","","https://www.taxinearme.sk/obec/cervenicaprisabinove"
"cervenik@cervenik.sk","Cervenik","","https://www.taxinearme.sk/obec/cervenik"
"obec@cervenyhradok.sk","Cervenyhradok","","https://www.taxinearme.sk/obec/cervenyhradok"
"ocuck@centrum.sk","Cervenykamen","","https://www.taxinearme.sk/obec/cervenykamen"
"obecck@orangemail.sk","Cervenyklastor","","https://www.taxinearme.sk/obec/cervenyklastor"
"starosta@ceskebrezovo.sk","Ceskebrezovo","","https://www.taxinearme.sk/obec/ceskebrezovo"
"cicarovce@sivinet.sk","Cicarovce","","https://www.taxinearme.sk/obec/cicarovce"
"obec@cicava.sk","Cicava","","https://www.taxinearme.sk/obec/cicava"
"obec@obeccicmany.info","Cicmany","","https://www.taxinearme.sk/obec/cicmany"
"obecny.urad.cicov@gmail.com","Cicov","","https://www.taxinearme.sk/obec/cicov"
"oucierna@cierna.eu","Cierna","","https://www.taxinearme.sk/obec/cierna"
"obec@obecciernalehota.sk","Ciernalehota kosice","","https://www.taxinearme.sk/obec/ciernalehota-kosice"
"obec@ciernalehota.sk","Ciernalehota","","https://www.taxinearme.sk/obec/ciernalehota"
"mesto@ciernanadtisou.sk","Ciernanadtisou","","https://www.taxinearme.sk/obec/ciernanadtisou"
"ciernavoda@ciernavoda-nyek.sk","Ciernavoda","","https://www.taxinearme.sk/obec/ciernavoda"
"sekretariat@obeccierne.sk","Cierne","","https://www.taxinearme.sk/obec/cierne"
"starosta@cierneklacany.sk","Cierneklacany","","https://www.taxinearme.sk/obec/cierneklacany"
"info@ciernenadtoplou.sk","Ciernenadtoplou","","https://www.taxinearme.sk/obec/ciernenadtoplou"
"ciernepole@centrum.sk","Ciernepole","","https://www.taxinearme.sk/obec/ciernepole"
"ciernybalog@ciernybalog.sk","Ciernybalog","","https://www.taxinearme.sk/obec/ciernybalog"
"obecciernybrod@ciernybrod.sk","Ciernybrod","","https://www.taxinearme.sk/obec/ciernybrod"
"info@ciernypotok.sk","Ciernypotok","","https://www.taxinearme.sk/obec/ciernypotok"
"starosta@cifare.sk","Cifare","","https://www.taxinearme.sk/obec/cifare"
"obec.radvan@gmail.com","Cilizskaradvan","","https://www.taxinearme.sk/obec/cilizskaradvan"
"ocucimhova@stonline.sk","Cimhova","","https://www.taxinearme.sk/obec/cimhova"
"obeccirc@gmail.com","Circ","","https://www.taxinearme.sk/obec/circ"
"obec.ciz@gemernet.sk","Ciz","","https://www.taxinearme.sk/obec/ciz"
"obeccizatice@centrum.sk","Cizatice","","https://www.taxinearme.sk/obec/cizatice"
"coltovo@gmail.com","Coltovo","","https://www.taxinearme.sk/obec/coltovo"
"obec.cremosne@gmail.com","Cremosne","","https://www.taxinearme.sk/obec/cremosne"
"info@obeccucma.sk","Cucma","","https://www.taxinearme.sk/obec/cucma"
"obeccukalovce@azet.sk","Cukalovce","","https://www.taxinearme.sk/obec/cukalovce"
"info@obecdacov.sk","Dacov","","https://www.taxinearme.sk/obec/dacov"
"ocudacovlom@zoznam.sk","Dacovlom","","https://www.taxinearme.sk/obec/dacovlom"
"obec.daletice@gmail.com","Daletice","Sabinov","https://www.taxinearme.sk/obec/daletice"
"danisovce@obecdanisovce.eu","Danisovce","","https://www.taxinearme.sk/obec/danisovce"
"danova@danova.sk","Danova","","https://www.taxinearme.sk/obec/danova"
"sekretariat@obecdapalovce.sk","Dapalovce","","https://www.taxinearme.sk/obec/dapalovce"
"dargov@trenet.sk","Dargov","Trebišov","https://www.taxinearme.sk/obec/dargov"
"ocudavidov@dknet.sk","Davidov","Vranov nad Topľou","https://www.taxinearme.sk/obec/davidov"
"adrianna.gergely.papp@debrad.sk","Debrad","","https://www.taxinearme.sk/obec/debrad"
"dedacov@pobox.sk","Dedacov","","https://www.taxinearme.sk/obec/dedacov"
"ocu_dedinamladeze@gutanet.sk","Dedinamladeze","","https://www.taxinearme.sk/obec/dedinamladeze"
"dedinka@dedinka.sk","Dedinka","Nové Zámky","https://www.taxinearme.sk/obec/dedinka"
"ocu.dedinky@gmail.com","Dedinky","Rožňava","https://www.taxinearme.sk/obec/dedinky"
"obec@dechtice.sk","Dechtice","Trnava","https://www.taxinearme.sk/obec/dechtice"
"starosta@dekys.sk","Dekys","","https://www.taxinearme.sk/obec/dekys"
"starosta@demandice.sk","Demandice","Levice","https://www.taxinearme.sk/obec/demandice"
"info@demanovskadolina.info","Demanovskadolina","","https://www.taxinearme.sk/obec/demanovskadolina"
"obec@obecdemjata.sk","Demjata","Prešov","https://www.taxinearme.sk/obec/demjata"
"obec.detrik@gmail.com","Detrik","","https://www.taxinearme.sk/obec/detrik"
"sekretariat@detva.sk","Detva","Detva","https://www.taxinearme.sk/obec/detva"
"obec.dh@gmail.com","Detvianskahuta","","https://www.taxinearme.sk/obec/detvianskahuta"
"oudevicany@gmail.com","Devicany","","https://www.taxinearme.sk/obec/devicany"
"ocudevicie@gmail.com","Devicie","","https://www.taxinearme.sk/obec/devicie"
"obecdezerice@post.sk","Dezerice","","https://www.taxinearme.sk/obec/dezerice"
"podatelna@diakova.sk","Diakova","","https://www.taxinearme.sk/obec/diakova"
"starosta@diakovce.sk","Diakovce","Šaľa","https://www.taxinearme.sk/obec/diakovce"
"ocu@diviacka.sk","Diviackanovaves","","https://www.taxinearme.sk/obec/diviackanovaves"
"obec@diviaky.sk","Diviakynadnitricou","","https://www.taxinearme.sk/obec/diviakynadnitricou"
"info@divin.sk","Divin","","https://www.taxinearme.sk/obec/divin"
"starosta.divina@gmail.com","Divina","Žilina","https://www.taxinearme.sk/obec/divina"
"obecdivinka@gmail.com","Divinka","Žilina","https://www.taxinearme.sk/obec/divinka"
"podatelna@dlha.sk","Dlha","","https://www.taxinearme.sk/obec/dlha"
"obec.dnk@gmail.com","Dlhanadkysucou","","https://www.taxinearme.sk/obec/dlhanadkysucou"
"dlhanadoravou@dlhanadoravou.sk","Dlhanadoravou","","https://www.taxinearme.sk/obec/dlhanadoravou"
"obec@dlhanadvahom.sk","Dlhanadvahom","","https://www.taxinearme.sk/obec/dlhanadvahom"
"obec.dlhaves@gmail.com","Dlhaves","","https://www.taxinearme.sk/obec/dlhaves"
"obec@dlheklcovo.sk","Dlheklacovo","","https://www.taxinearme.sk/obec/dlheklacovo"
"obec@dlhenadcirochou.sk","Dlhenadcirochou","","https://www.taxinearme.sk/obec/dlhenadcirochou"
"starostka@obecdlhepole.sk","Dlhepole","","https://www.taxinearme.sk/obec/dlhepole"
"obec@dlhestraze.sk","Dlhestraze","","https://www.taxinearme.sk/obec/dlhestraze"
"obec.dlhona@gmail.com","Dlhona","","https://www.taxinearme.sk/obec/dlhona"
"obecdlzin@mail.t-com.sk","Dlzin","","https://www.taxinearme.sk/obec/dlzin"
"obecdobra@gmail.com","Dobra","","https://www.taxinearme.sk/obec/dobra"
"starosta@obecdobraniva.sk","Dobraniva","","https://www.taxinearme.sk/obec/dobraniva"
"dobravoda.starosta@gmail.com","Dobravoda","","https://www.taxinearme.sk/obec/dobravoda"
"podatelna@dobroc.sk","Dobroc","","https://www.taxinearme.sk/obec/dobroc"
"obec@dobrohost.sk","Dobrohost","","https://www.taxinearme.sk/obec/dobrohost"
"obec.dobroslava@slovanet.sk","Dobroslava","Svidník","https://www.taxinearme.sk/obec/dobroslava"
"dobsina@dobsina.sk","Dobsina","","https://www.taxinearme.sk/obec/dobsina"
"obec@dohnany.sk","Dohnany","","https://www.taxinearme.sk/obec/dohnany"
"obec@dojc.sk","Dojc","","https://www.taxinearme.sk/obec/dojc"
"obecnyurad@dolany.sk","Dolany","","https://www.taxinearme.sk/obec/dolany"
"obec.dolany@levonetmail.sk","Dolany levoca","","https://www.taxinearme.sk/obec/dolany-levoca"
"dolinka@dolinka.org","Dolinka","Veľký Krtíš","https://www.taxinearme.sk/obec/dolinka"
"obec@dolnabreznica.eu","Dolnabreznica","","https://www.taxinearme.sk/obec/dolnabreznica"
"obec@dolnakrupa.sk","Dolnakrupa","","https://www.taxinearme.sk/obec/dolnakrupa"
"dolnalehota@zoznam.sk","Dolnalehota","","https://www.taxinearme.sk/obec/dolnalehota"
"obec@dolnamarikova.sk","Dolnamarikova","","https://www.taxinearme.sk/obec/dolnamarikova"
"info@dolnamicina.sk","Dolna micina","","https://www.taxinearme.sk/obec/dolna-micina"
"obec@dolnaporuba.sk","Dolnaporuba","","https://www.taxinearme.sk/obec/dolnaporuba"
"urad@dolnasec.sk","Dolnasec","","https://www.taxinearme.sk/obec/dolnasec"
"dolnastreda@seznam.cz","Dolnastreda","","https://www.taxinearme.sk/obec/dolnastreda"
"obec@dolnastrehova.sk","Dolna strehova","","https://www.taxinearme.sk/obec/dolna-strehova"
"podatelna@dolnasuca.sk","Dolnasuca","","https://www.taxinearme.sk/obec/dolnasuca"
"obec@obecdolnatizina.sk","Dolnatizina","","https://www.taxinearme.sk/obec/dolnatizina"
"info@dolnatrnavka.sk","Dolnatrnavka","","https://www.taxinearme.sk/obec/dolnatrnavka"
"starosta@dolnaves.sk","Dolnaves","","https://www.taxinearme.sk/obec/dolnaves"
"obec@dolnazdana.sk","Dolnazdana","","https://www.taxinearme.sk/obec/dolnazdana"
"obec@dolnedubove.sk","Dolnedubove","","https://www.taxinearme.sk/obec/dolnedubove"
"obec@obecdolnekockovce.sk","Dolnekockovce","","https://www.taxinearme.sk/obec/dolnekockovce"
"obec@dolnelefantovce.sk","Dolnelefantovce","","https://www.taxinearme.sk/obec/dolnelefantovce"
"starosta@dolnelovcice.sk","Dolnelovcice","","https://www.taxinearme.sk/obec/dolnelovcice"
"obec.dolnemladonice@gmail.com","Dolnemladonice","","https://www.taxinearme.sk/obec/dolnemladonice"
"obecdnastice@gmail.com","Dolnenastice","","https://www.taxinearme.sk/obec/dolnenastice"
"dolneobdokovce@dolneobdokovce.sk","Dolneobdokovce","","https://www.taxinearme.sk/obec/dolneobdokovce"
"ou.dolneoresany@dolneoresany.sk","Dolneoresany","","https://www.taxinearme.sk/obec/dolneoresany"
"ocudotrokovce@wircom.sk","Dolneotrokovce","","https://www.taxinearme.sk/obec/dolneotrokovce"
"obec@dolneplachtince.sk","Dolneplachtince","","https://www.taxinearme.sk/obec/dolneplachtince"
"dolnesaliby@dolnesaliby.sk","Dolnesaliby","","https://www.taxinearme.sk/obec/dolnesaliby"
"obec@dolne-semerovce.sk","Dolnesemerovce","","https://www.taxinearme.sk/obec/dolnesemerovce"
"sekretariat@dolnesrnie.sk","Dolnesrnie","","https://www.taxinearme.sk/obec/dolnesrnie"
"dolnestrhare@procomp.sk","Dolnestrhare","","https://www.taxinearme.sk/obec/dolnestrhare"
"starosta@dolnetrhoviste","Dolnetrhoviste","","https://www.taxinearme.sk/obec/dolnetrhoviste"
"obec@dolnevestenice.sk","Dolnevestenice","","https://www.taxinearme.sk/obec/dolnevestenice"
"obecdolnezahorany@gmail.com","Dolnezahorany","","https://www.taxinearme.sk/obec/dolnezahorany"
"dolnezelenice@gmail.com","Dolnezelenice","","https://www.taxinearme.sk/obec/dolnezelenice"
"obecdolnybadin@zvnet.net","Dolnybadin","","https://www.taxinearme.sk/obec/dolnybadin"
"obec@dolnybar.sk","Dolnybar","","https://www.taxinearme.sk/obec/dolnybar"
"ou@dolnyharmanec.sk","Dolnyharmanec","","https://www.taxinearme.sk/obec/dolnyharmanec"
"dolnyhricov@gmail.com","Dolnyhricov","","https://www.taxinearme.sk/obec/dolnyhricov"
"oudchotar@gmail.com","Dolnychotar","","https://www.taxinearme.sk/obec/dolnychotar"
"ou@dolnykalnik.sk","Dolnykalnik","","https://www.taxinearme.sk/obec/dolnykalnik"
"primator@dolnykubin.sk","Dolnykubin","","https://www.taxinearme.sk/obec/dolnykubin"
"oulieskov1@playmax.sk","Dolnylieskov","","https://www.taxinearme.sk/obec/dolnylieskov"
"podatelna@obecdlopasov.sk","Dolnylopasov","","https://www.taxinearme.sk/obec/dolnylopasov"
"obecnyurad@obecdolnyohaj.sk","Dolnyohaj","","https://www.taxinearme.sk/obec/dolnyohaj"
"obecdolnypial@dolnypial.sk","Dolnypial","","https://www.taxinearme.sk/obec/dolnypial"
"starosta@dolnystal.sk","Dolnystal","","https://www.taxinearme.sk/obec/dolnystal"
"obec@dolny-vadicov","Dolnyvadicov","","https://www.taxinearme.sk/obec/dolnyvadicov"
"domadice@domadice.sk","Domadice","Levice","https://www.taxinearme.sk/obec/domadice"
"obecdomaniky@gmail.com","Domaniky","","https://www.taxinearme.sk/obec/domaniky"
"obec@domaniza.sk","Domaniza","","https://www.taxinearme.sk/obec/domaniza"
"domanovce@levonetmail.sk","Domanovce","","https://www.taxinearme.sk/obec/domanovce"
"obec@donovaly.sk","Donovaly","Banská Bystrica","https://www.taxinearme.sk/obec/donovaly"
"obecdrabsko@gmail.com","Drabsko","","https://www.taxinearme.sk/obec/drabsko"
"obec.drahnov@gmail.com","Drahnov","","https://www.taxinearme.sk/obec/drahnov"
"oudrahovce@oudrahovce.sk","Drahovce","Piešťany","https://www.taxinearme.sk/obec/drahovce"
"obec@obecdravce.sk","Dravce","Levoča","https://www.taxinearme.sk/obec/dravce"
"ocu@drazice.sk","Drazice","","https://www.taxinearme.sk/obec/drazice"
"eva.gaborova@obecdrazkovce.sk","Drazkovce","","https://www.taxinearme.sk/obec/drazkovce"
"obecdrazovce@zoznam.sk","Drazovce","","https://www.taxinearme.sk/obec/drazovce"
"ocu@driencany.sk","Driencany","","https://www.taxinearme.sk/obec/driencany"
"drienica@drienica.sk","Drienica","Sabinov","https://www.taxinearme.sk/obec/drienica"
"ocu@drienov.sk","Drienov","Prešov","https://www.taxinearme.sk/obec/drienov"
"obec@drienovec.sk","Drienovec","Košice-okolie","https://www.taxinearme.sk/obec/drienovec"
"obecdrienovo@gmail.com","Drienovo","Krupina","https://www.taxinearme.sk/obec/drienovo"
"obecny.urad@drienovskanovaves.sk","Drienovskanovaves","","https://www.taxinearme.sk/obec/drienovskanovaves"
"obec@drietoma.sk","Drietoma","Trenčín","https://www.taxinearme.sk/obec/drietoma"
"obec.drna@gmail.com","Drna","","https://www.taxinearme.sk/obec/drna"
"obec.drnava@centrum.sk","Drnava","Rožňava","https://www.taxinearme.sk/obec/drnava"
"starosta@druzstevna.sk","Druzstevnaprihornade","","https://www.taxinearme.sk/obec/druzstevnaprihornade"
"obec.drzenice@pobox.sk","Drzenice","","https://www.taxinearme.sk/obec/drzenice"
"info@obecdrzkovce.sk","Drzkovce","","https://www.taxinearme.sk/obec/drzkovce"
"starosta@dubinne.sk","Dubinne","","https://www.taxinearme.sk/obec/dubinne"
"primator@dubnica.eu","Dubnicanadvahom","","https://www.taxinearme.sk/obec/dubnicanadvahom"
"obec.dubnicka@slovanet.sk","Dubnicka","","https://www.taxinearme.sk/obec/dubnicka"
"starosta@obec-dubnik.sk","Dubnik","","https://www.taxinearme.sk/obec/dubnik"
"obecdubno@gmail.com","Dubno","Rimavská Sobota","https://www.taxinearme.sk/obec/dubno"
"obecnyurad@dubodiel.sk","Dubodiel","Trenčín","https://www.taxinearme.sk/obec/dubodiel"
"starosta@dubova.sk","Dubova","","https://www.taxinearme.sk/obec/dubova"
"obec.dubova@gmail.com","Dubova svidnik","","https://www.taxinearme.sk/obec/dubova-svidnik"
"dubovany@dubovany.sk","Dubovany","Piešťany","https://www.taxinearme.sk/obec/dubovany"
"info@dubovce.sk","Dubovice","","https://www.taxinearme.sk/obec/dubovice"
"obec@obecdubove.sk","Dubove","","https://www.taxinearme.sk/obec/dubove"
"dubove@dubove.sk","Dubove turciansketeplice","","https://www.taxinearme.sk/obec/dubove-turciansketeplice"
"ou.dubovec@azet.sk","Dubovec","Rimavská Sobota","https://www.taxinearme.sk/obec/dubovec"
"info@obecdubovica.sk","Dubovica","Sabinov","https://www.taxinearme.sk/obec/dubovica"
"info@dubravaspis.sk","Dubrava levoca","","https://www.taxinearme.sk/obec/dubrava-levoca"
"ou.dubrava@gmail.com","Dubrava snina","","https://www.taxinearme.sk/obec/dubrava-snina"
"obecdubravalm@imafex.sk","Dubrava","","https://www.taxinearme.sk/obec/dubrava"
"obec@dubravica.sk","Dubravica","","https://www.taxinearme.sk/obec/dubravica"
"obecdubravka@minet.sk","Dubravka","","https://www.taxinearme.sk/obec/dubravka"
"obec@dubravy.sk","Dubravy","","https://www.taxinearme.sk/obec/dubravy"
"ducove@ducove.sk","Ducove","","https://www.taxinearme.sk/obec/ducove"
"msu@dudince-mesto.sk","Dudince","Krupina","https://www.taxinearme.sk/obec/dudince"
"obecdukovce@wi-net.sk","Dukovce","Svidník","https://www.taxinearme.sk/obec/dukovce"
"obec@dulov.sk","Dulov","Ilava","https://www.taxinearme.sk/obec/dulov"
"dulovaves@gmail.com","Dulovaves","","https://www.taxinearme.sk/obec/dulovaves"
"starosta@dulovce.eu","Dulovce","Komárno","https://www.taxinearme.sk/obec/dulovce"
"oudulovo@centrum.sk","Dulovo","Rimavská Sobota","https://www.taxinearme.sk/obec/dulovo"
"obec@dunajov.sk","Dunajov","Čadca","https://www.taxinearme.sk/obec/dunajov"
"starosta@dunajskaluzna.sk","Dunajskaluzna","","https://www.taxinearme.sk/obec/dunajskaluzna"
"primator@dunstreda.eu","Dunajskastreda","","https://www.taxinearme.sk/obec/dunajskastreda"
"obec@dunajskyklatov.sk","Dunajskyklatov","","https://www.taxinearme.sk/obec/dunajskyklatov"
"obecduplin@gmail.com","Duplin","","https://www.taxinearme.sk/obec/duplin"
"obecdurcina@obecdurcina.sk","Durcina","","https://www.taxinearme.sk/obec/durcina"
"obecdurdos@gmail.com","Durdos","","https://www.taxinearme.sk/obec/durdos"
"podatelna@obecdurdosik.sk","Durdosik","","https://www.taxinearme.sk/obec/durdosik"
"obec@durdove.eu","Durdove","","https://www.taxinearme.sk/obec/durdove"
"obecdurkov@durkov.sk","Durkov","","https://www.taxinearme.sk/obec/durkov"
"obecdurkova@slnet.sk","Durkova","","https://www.taxinearme.sk/obec/durkova"
"obec.durkovce@gmail.com","Durkovce","","https://www.taxinearme.sk/obec/durkovce"
"dvoranynadnitrou@obecdvoranynadnitrou.sk","Dvoranynadnitrou","","https://www.taxinearme.sk/obec/dvoranynadnitrou"
"obec@dvorec.sk","Dvorec","Bánovce nad Bebravou","https://www.taxinearme.sk/obec/dvorec"
"obecdvorianky@centrum.sk","Dvorianky","Trebišov","https://www.taxinearme.sk/obec/dvorianky"
"info@dvornikyvčelare.sk","Dvorniky vcelare","","https://www.taxinearme.sk/obec/dvorniky-vcelare"
"zastupca@dvory.sk","Dvorynadzitavou","","https://www.taxinearme.sk/obec/dvorynadzitavou"
"obecegres@obecegres.sk","Egres","","https://www.taxinearme.sk/obec/egres"
"urad@obecfackov.sk","Fackov","","https://www.taxinearme.sk/obec/fackov"
"ocufalkusovce@centrum.sk","Falkusovce","","https://www.taxinearme.sk/obec/falkusovce"
"farna@nextra.sk","Farna","","https://www.taxinearme.sk/obec/farna"
"obec.fekisovce@szm.sk","Fekisovce","","https://www.taxinearme.sk/obec/fekisovce"
"obecfiga@post.sk","Figa","Rimavská Sobota","https://www.taxinearme.sk/obec/figa"
"obecfijas@gmail.com","Fijas","","https://www.taxinearme.sk/obec/fijas"
"mesto@filakovo.sk","Filakovo","","https://www.taxinearme.sk/obec/filakovo"
